id,nameKR,ribbon,bookYear,phone,priceRangeMin,priceRangeMax,businessHours,menu,dayOff,OpenDate,roadAddr,jibunAddr,detailAddress,siNm,sggNm,emdNm,zone2_1,zone2_2,lat,lng,review,foodTypes,ribbon_num
32915,벽제갈비더청담,RIBBON_THREE,2026,02-512-9593,90000.0,620000.0,,,,2022년 04월 01일,서울특별시 강남구 도산대로81길 25 (청담동),서울특별시 강남구 청담동 118-4,조은빌딩 1층,서울특별시,강남구,청담동,서울 강남,청담동/강남구청역,37.5260149160433,127.047084917624,벽제갈비에서 운영하는 한우 다이닝 레스토랑. 인테리어뿐 아니라 기물도 고급스럽게 준비하였다. 개별룸에서 셰프가 직접 손질해서 구워주는 한우 코스를 맛볼 수 있다. ,"한식(육류), 소고기구이, 한우오마카세",3
29427,미토우,RIBBON_THREE,2026,0507-1306-9914,280000.0,300000.0,,,,2018년 02월 ,서울특별시 강남구 도산대로70길 24 (청담동),서울특별시 강남구 청담동 17-24,,서울특별시,강남구,청담동,서울 강남,청담동/강남구청역,37.5221099525237,127.045055412969,"일본에서 수련 후 귀국한 권영운, 김보미 오너셰프의 일본요리 전문점. 담담하면서도 화사한 일본요리의 특징을 잘 살리면서도 조금씩 한국적인 느낌을 가미한 완성도 높은 요리를 선보인다. 일본과는 다른 국내 식재료 상황을 극복하기 위해 직접 채소나 쌀을 재배하거나 토종닭을 기르고 미소를 담그는 등 갖은 노력을 아끼지 않으며 많은 미식가들과 매체로부터 높은 평가를 받고 있다.","일식, 가이세키",3
29243,무오키,RIBBON_THREE,2026,010-2948-4171,140000.0,240000.0,,,,2017년 09월 ,서울특별시 강남구 학동로55길 12-12 (청담동),서울특별시 강남구 청담동 38-4,,서울특별시,강남구,청담동,서울 강남,청담동/강남구청역,37.518997,127.042238,"박무현 셰프의 컨템포러리한 프렌치 레스토랑. 계절에 따라 다른 테마로 준비되는 다양한 요리를 정교한 플레이팅으로 내어 준다. 탁 트인 오픈 키친과 모던한 인테리어가 돋보이며, 다이닝룸이 내려다보이는 프라이빗한 룸도 갖추고 있다.","컨템포러리, 프랑스식",3
254,라미띠에,RIBBON_THREE,2026,02-546-9621 ,160000.0,250000.0,12:00~15:00/17:00~22:00(마지막 주문 21:30) ,"런치코스(16만원), 디너코스(25만원)",화요일 휴무,2006년 ,서울특별시 강남구 도산대로67길 30 (청담동),서울특별시 강남구 청담동 81-7,2층,서울특별시,강남구,청담동,서울 강남,청담동/강남구청역,37.52596462384521,127.04457274798145,서울의 프렌치 레스토랑을 얘기할 때 빼놓을 수 없는 곳. 장명식 셰프가 클래식한 스타일에 자신만의 섬세한 기법과 프레젠테이션을 가미하여 한층 모던하고 세련된 음식을 낸다. ,프랑스식,3
28946,더그린테이블,RIBBON_THREE,2026,02-591-2672,170000.0,270000.0,,,,2009년 11월 14일,서울특별시 종로구 율곡로 83  (원서동),서울특별시 종로구 원서동 219,아라리오 뮤지엄 5층,서울특별시,종로구,원서동,서울 강북,삼청동/안국동/북촌,37.5777621971432,126.988357552948,"김은희 셰프가 운영하는 프렌치 레스토랑. 사계절에 따라 변화하는 우리나라 식재료로 만든 프렌치 요리를 선보인다. 제철 나물, 곡물, 생선, 해산물 등을 활용한 요리에서 변화하는 식재료의 다채로움을 즐길 수 있다. 멋진 창덕궁 뷰를 감상하며 분위기 있는 식사를 할 수 있는 곳이다.",프랑스식,3
1521,도림,RIBBON_THREE,2026,02-317-7101,160000.0,550000.0,11:30~14:30(마지막 주문 14:00)/18:00~ 22:00(마지막 주문 21:00) ,"런치코스(복 15만원, 수 17만원, 강 19만원, 희 21만원), 디너코스(오룡 19만원, 은호 23만원, 세작 33만원, 도림 55만원)",연중무휴,2006년 09월 01일,서울특별시 중구 을지로 30 (소공동),서울특별시 중구 소공동 1 롯데호텔,롯데호텔서울 본관 37층,서울특별시,중구,소공동,서울 강북,시청/소공동/정동,37.56461,126.9809,모던한 분위기에서 품격 있게 중국요리를 즐길 수 있는 곳. 한국인의 입맛에 잘 맞는 중식을 고급스럽고 현대적으로 풀어내고 있다. 롯데호텔 37층 전망도 뛰어나다. ,"중식, 일반중식",3
30639,다이닝마,RIBBON_THREE,2026,02-518-7400,180000.0,990000.0,,,,2019년 11월 11일,서울특별시 강남구 언주로152길 8 (신사동),서울특별시 강남구 신사동 630-12 유일빌딩,유일빌딩 2층,서울특별시,강남구,신사동,서울 강남,압구정동/도산공원,37.52249740233286,127.03426739117289,"중국 3대 진미로 뽑히는 샥스핀을 전문으로 하는 고급 중식당으로, 룸으로만 구성되어 있어 프라이빗하게 식사를 즐길 수 있다. 동충하초, 산삼, 자라, 제비집 등 고급 식자재를 활용하여 맛뿐만 아니라 건강까지 고려한 수준급 중식 요리를 선보인다.","중식, 일반중식",3
28167,권숙수,RIBBON_THREE,2026,0507-1354-6268,210000.0,340000.0,,,,2015년 07월 01일,서울특별시 강남구 압구정로80길 37 (청담동),서울특별시 강남구 청담동 92-18 이에스빌딩,이에스빌딩 4층,서울특별시,강남구,청담동,서울 강남,청담동/강남구청역,37.524328,127.043571,"한식을 양식의 형식으로 풀어낸 모던한식 스타일을 선보이는 권우중 셰프의 한식당. 직접 담근 장과 김치, 식초를 사용하여 모던하면서도 한식 전통의 맛을 잘 살리고 있다는 평을 받고 있다. 전통적인 1인 독상을 구현한 점도 독특하다. 여러 종류의 김치로 구성된 김치 카트를 선보이는 등 끊임없이 새로운 모습을 보여준다.","한식(일반한식), 모던한식",3
29658,스시요헤이,RIBBON_TWO,2025,063-221-9500  ,50000.0,100000.0,,,,2016년 ,전북특별자치도 전주시 완산구 천잠로 259-11  (효자동2가),전북특별자치도 전주시 완산구 효자동2가 1066-6,,전북특별자치도,전주시 완산구,효자동2가,전북,전주시,35.8098649538039,127.093201970642,서울 워커힐호텔 출신 김영대 오너 셰프가 운영하는 스시야. 그날 들어온 최상의 재료로 만드는 오마카세 단일 코스만을 선보이며 합리적인 가격대로 다양한 구성의 스시를 만날 수 있다. 스시를 알맞게 숙성하여 내는 것이 특징. ,"일식, 스시",2
6015,장원식당,RIBBON_TWO,2025,053-427-4363,45000.0,45000.0,17:00~21:00(재료 소진 시 마감) ,한우생고기(4만5천원),"토, 일요일, 공휴일 휴무",,대구광역시 중구 태평로 256-4 (동인동1가),대구광역시 중구 동인동1가 368-3,,대구광역시,중구,동인동1가,대구,중구(동인동),35.8722904240528,128.605125851812,"대구에서 뭉티기라 부르는 신선한 생고기를 먹을 수 있는 곳으로, 테이블 네 개의 아담한 규모다. 쫀득한 맛이 일품인 질 좋은 생고기를 맛볼 수 있으며 고소한 기름장에 찍어 먹으면 일품이다. 기본으로 천엽과 간, 등골 등이 나온다.","한식(육류), 뭉티기",2
8977,부일식당,RIBBON_TWO,2025,055-645-0842  ,14000.0,60000.0,06:00~15:30 ,"복국(소 1만4천원, 대 1만6천원), 복매운탕(1만6천원), 복찜(소 5만원, 대 6만원)",월요일 휴무,1978년 ,경상남도 통영시 서호시장길 45 (서호동),"경상남도 통영시 서호동 163-101 쌀나라유통, 금성공작소",,경상남도,통영시,서호동,경남,통영시,34.841192,128.420307,"통영산 졸복만을 사용하는 복국이 유명하다. 졸복과 복매운탕, 복수육 등을 맛볼 수 있다. 반찬으로 회를 비롯한 여러 가지 해산물이 나온다. 50여 년의 역사를 자랑한다.","한식(어패류), 졸복",2
6412,궁,RIBBON_TWO,2025,063-227-0844  ,25000.0,130000.0,,,,2005년 05월 09일,전라북도 전주시 완산구 천잠로 337 (효자동3가),전라북도 전주시 완산구 효자동3가 1188-1 궁한정식,,전북특별자치도,전주시 완산구,효자동3가,전북,전주시,35.817098392419595,127.09331266871277,전주 최고의 한정식으로 꼽을 만한 곳. 궁중요리 전수자인 고황혜성 선생과 한복려 선생에게 사사 받은 유인자 선생이 운영한다. 궁중요리를 충실히 재현하면서 적절하게 현대화하였다. 전통 음식의 고장 전주답게 유기그릇에 음식이 정갈하게 담겨 나와 손님을 접대하기에도 좋은 곳이다. 모든 그릇은 무형문화재 이봉주공방의 유기를 사용하며 실내 분위기도 전통과 현대적인 것이 적절히 조화되었다. ,"한식(일반한식), 한정식",2
6352,장수꽃게장,RIBBON_TWO,2025,041-355-3014  ,30000.0,80000.0,11:00~15:00/17:00~21:00(마지막 주문 20:30) ,"꽃게장(1인 3만원), 꽃게무침(3만1천원), 꽃게탕(소 5만8천원, 중 6만8천원, 대 8만원), 꽃게찜, 낙지볶음(각 시가)","둘째, 넷째 주 월요일 휴무",,충청남도 당진시 당진중앙2로 344 (원당동),충청남도 당진시 원당동 1239 장수꽃게장전문점,,충청남도,당진시,원당동,충남,당진시,36.898329,126.642484,"꽃게장이 맛있는 집으로 현지인에게 많이 알려져 있다. 양파, 대파, 청양고추 등을 넣은 채소 육수와 까나리액젓, 간장 등을 이용해 간장게장을 담근다. 채소 육수가 많이 들어가 게장이 짜지 않은 것이 특징이다. 이외에도 꽃게탕, 꽃게찜, 꽃게범벅 등 다양한 꽃게 요리를 선보인다.","한식(어패류), 게장, 꽃게",2
6149,가보정,RIBBON_TWO,2025,1600-3883  ,37000.0,102000.0,11:30~21:30 | 토요일 11:00~22:00 | 일요일 11:00~21:30 ,"한우생갈비(250g 10만2천원), 한우양념갈비(270g 6만9천원), 한우채끝등심(150g 6만7천원), 한우육회(180g 3만7천원), 미국산생갈비(450g 6만9천원), 미국산양념갈비(450g 6만1천원), 한우갈비탕(2만8천",명절 당일 휴무,1989년 ,경기도 수원시 팔달구 장다리로 282 (인계동),경기도 수원시 팔달구 인계동 958-1 의성빌딩,의성빌딩,경기도,수원시 팔달구,인계동,경기,수원시,37.274159,127.028696,"갈비가 유명한 수원에서도 맛집으로 꼽히는 대형 갈빗집. 한우갈비와 미국산갈비를 취향에 맞게 시킬 수 있으며 같이 나오는 반찬도 다양하다. 사거리를 둘러싸고 1관, 2관, 3관 세 개의 건물로 이뤄져 있는 것이 특징.","한식(육류), 소갈비",2
6216,설봉돼지국밥,RIBBON_TWO,2025,055-356-9555  ,9000.0,30000.0,"10:00~21:30(마지막 주문 21:00) | 토, 일요일, 공휴일 10:00~ 15:00/17:00~21:30(마지막 주문 21:00) ","돼지국밥, 내장국밥, 순대국밥(각 9천원), 수육백반(1만2천원), 돼지수육, 내장수육, 섞어수육(각 소 2만5천원, 대 3만원), 암뽕수육(3만원)","첫째, 셋째 수요일, 명절 휴무",2014년 07월 18일,경상남도 밀양시 노상하3길 9 (내이동),경상남도 밀양시 내이동 772-1,,경상남도,밀양시,내이동,경남,밀양시,35.49556096426278,128.7494525258688,밀양에서 유명한 돼지국밥집 중 하나. 담백한 맛의 뽀얀 국물에 부추를 넣어 먹는 스타일이다. 독특한 풍미의 암뽕수육도 먹을 수 있는 것이 특징.,"한식(탕/국/찌개/전골), 돼지국밥",2
3604,목화식당,RIBBON_TWO,2025,061-782-9171  ,8000.0,10000.0,,,,1987년 ,전라남도 구례군 구례읍 구례2길 33,전라남도 구례군 구례읍 봉동리 481-5 목화식당,,전라남도,구례군,구례읍,전남,구례군,35.209208,127.463339,"30년이 넘는 전통의 소내장탕집. 선지와 곱창, 양, 허파 등의 소내장이 다양하게 들어가 있는 맑은 국물 스타일이다. 함께 나오는 부추무침과 깍두기도 맛있다. 건물은 허름하지만 멀리서도 찾아오는 손님이 있을 만큼 유명하다.","한식(탕/국/찌개/전골), 선지해장국",2
3552,고덕갈비,RIBBON_TWO,2025,041-337-8700  ,40000.0,40000.0,,,,,충청남도 예산군 덕산면 덕산온천로 371-8,충청남도 예산군 덕산면 신평리 341-1,,충청남도,예산군,덕산면,충남,예산군,36.700602,126.665046,연탄불에 구워 먹는 한우소갈비 맛이 일품이다. 갈빗대가 통째로 붙어 나오며 특제 양념과 고기의 조화도 훌륭하다. 저녁때는 고기가 일찍 떨어질 수 있으므로 확인해야 한다.,"한식(육류), 소갈비",2
3416,서동관,RIBBON_TWO,2025,031-922-7463  ,17000.0,60000.0,,,,2005년 ,경기도 고양시 일산서구 호수로856번길 7-7 (대화동),경기도 고양시 일산서구 대화동 2302-4,,경기도,고양시 일산서구,대화동,경기,고양시(일산),37.670973,126.747625,"놋그릇에 나오는 곰탕이나 깍두기의 모습이 서울 하동관 스타일의 곰탕을 연상시킨다. 메뉴도 거의 비슷한 편. 메뉴가 하동관만큼 다양하지는 않지만, 맛은 거의 비슷한 만족도를 준다는 호평을 받고 있다. 건물이 두개로 나뉘어져 있어 왼쪽은 좌식, 오른쪽은 의자식 테이블에서 식사할 수 있다. ","한식(탕/국/찌개/전골), 곰탕, 한식(육류), 수육",2
3378,청풍떡갈비,RIBBON_TWO,2025,043-644-1600  ,58000.0,64000.0,,,,,충청북도 제천시 금성면 청풍호로 1643,충청북도 제천시 금성면 성내리 192,,충청북도,제천시,금성면,충북,제천시,37.022667,128.175344,제천 일대에서 떡갈비로 유명한 집. 철판에 구워 내오는 떡갈비를 비롯해 단양 마늘을 사용하는 마늘떡갈비와 다양한 사이드 메뉴를 선보인다. 떡갈비와 함께 구수한 된장찌개와 맛깔스러운 반찬이 나오며 기본 2인 이상 주문해야 한다.,"한식(육류), 소떡갈비",2
6955,동백섬횟집,RIBBON_TWO,2025,051-741-3888  ,10000.0,80000.0,12:00~14:00/16:00~22:00(마지막 주문 20:20) ,"점심특선회정식(1인 4만원), 회코스(5만원, 7만원, 8만원, 10만원, 12만원, 15만원), 세꼬시(1인 5만원)",연중무휴,2002년 ,부산광역시 해운대구 해운대해변로209번나길 17 (우동),부산광역시 해운대구 우동 655-7,,부산광역시,해운대구,우동,부산,해운대구(해운대/달맞이길/송정),35.160415,129.154677,"현지인이 손꼽는 자연산 횟집으로, 회가 싱싱하기로 유명하다. 회코스를 주문하면 모둠회와 함께 여러 가지 해물과 튀김 등이 나온다. 이시가리라고도 하는 줄가자미 회가 유명하다. 초밥용 밥에 생선회를 얹어서 직접 초밥을 만들어 먹기도 한다. 식사로 매운탕과 생선찜이 나온다.","한식(어패류), 생선회, 세꼬시",2
7086,스시호산,RIBBON_TWO,2025,042-482-0053  ,250000.0,250000.0,19:00~22:00 ,디너오마카세(25만원),"금, 토, 일, 월요일 휴무",2012년 04월 20일,대전광역시 서구 대덕대로 366 (만년동),대전광역시 서구 만년동 282 대전 둔산 해가든 센트럴파크,해가든센트럴파크 1층,대전광역시,서구,만년동,대전,서구/둔산,36.365491,127.380015,신라호텔 아리아께에서 경력을 쌓은 조리장이 쥐는 스시야. 기대할 만한 수준의 스시를 맛볼 수 있는 곳. 대전에서는 최고의 스시로 손꼽을 수 있는 곳이다. 예약제로 디너오마카세만 운영하니 방문 시 참고할 것.,"일식, 스시",2
